target_text,source_text,privacy_mask,span_labels,mbert_text_tokens,mbert_bio_labels,id,language
"""Just paid the life insurance premium for this month, [CURRENCYSYMBOL][AMOUNT], from account [ACCOUNTNUMBER]. Always important to protect our future!""","""Just paid the life insurance premium for this month, ¥1600.75, from account 7225935991. Always important to protect our future!""","[{'value': '¥', 'start': 54, 'end': 69, 'label': 'CURRENCYSYMBOL'}, {'value': '1600.75', 'start': 70, 'end': 77, 'label': 'AMOUNT'}, {'value': '7225935991', 'start': 93, 'end': 107, 'label': 'ACCOUNTNUMBER'}]","[[0, 54, 'O'], [54, 69, 'CURRENCYSYMBOL'], [69, 70, 'O'], [70, 77, 'AMOUNT'], [77, 93, 'O'], [93, 107, 'ACCOUNTNUMBER'], [107, 129, 'O']]","['""', 'Just', 'paid', 'the', 'life', 'insurance', 'premiu', '##m', 'for', 'this', 'month', ',', '¥', '##16', '##00', '.', '75', ',', 'from', 'account', '722', '##59', '##35', '##99', '##1', '.', 'Always', 'important', 'to', 'protect', 'our', 'future', '!', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O']",209299,en
[FIRSTNAME] [MIDDLENAME] from the Insurance department was found to be accessing unauthorized exam materials from device [MAC]. Unauthorized access has also been traced to [IPV6]. The student will face disciplinary action.,Nancy Kayla from the Insurance department was found to be accessing unauthorized exam materials from device 3c:17:e9:fa:1a:05. Unauthorized access has also been traced to ce4:926c:2990:5925:11ec:8cc0:56fb:e0f9. The student will face disciplinary action.,"[{'value': 'Nancy', 'start': 0, 'end': 10, 'label': 'FIRSTNAME'}, {'value': 'Kayla', 'start': 12, 'end': 23, 'label': 'MIDDLENAME'}, {'value': '3c:17:e9:fa:1a:05', 'start': 121, 'end': 125, 'label': 'MAC'}, {'value': 'ce4:926c:2990:5925:11ec:8cc0:56fb:e0f9', 'start': 172, 'end': 177, 'label': 'IPV6'}]","[[0, 10, 'FIRSTNAME'], [10, 12, 'O'], [12, 23, 'MIDDLENAME'], [23, 121, 'O'], [121, 125, 'MAC'], [125, 172, 'O'], [172, 177, 'IPV6'], [177, 253, 'O']]","['Nancy', 'Kay', '##la', 'from', 'the', 'Insurance', 'department', 'was', 'found', 'to', 'be', 'access', '##ing', 'una', '##uth', '##ori', '##zed', 'ex', '##am', 'materials', 'from', 'device', '3', '##c', ':', '17', ':', 'e', '##9', ':', 'fa', ':', '1a', ':', '05', '.', 'Una', '##uth', '##ori', '##zed', 'access', 'has', 'also', 'been', 'trace', '##d', 'to', 'ce', '##4', ':', '926', '##c', ':', '299', '##0', ':', '592', '##5', ':', '11', '##ec', ':', '8', '##cc', '##0', ':', '56', '##f', '##b', ':', 'e', '##0', '##f', '##9', '.', 'The', 'student', 'will', 'face', 'disciplina', '##ry', 'action', '.']","['B-FIRSTNAME', 'I-FIRSTNAME', 'O', 'B-MIDDLENAME', 'I-MIDDLENAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MAC', 'I-MAC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-IPV6', 'I-IPV6', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209300,en
"Your new insurance policy is now active, linked to [PHONEIMEI]. For policy details, connect via [IP] or [IPV6]. Secure online access ensures your peace of mind.","Your new insurance policy is now active, linked to 149354389978874. For policy details, connect via 128.220.120.236 or 4b09:87d3:3d6b:6bbf:f5bd:4856:821d:bcdd. Secure online access ensures your peace of mind.","[{'value': '149354389978874', 'start': 51, 'end': 61, 'label': 'PHONEIMEI'}, {'value': '128.220.120.236', 'start': 96, 'end': 99, 'label': 'IP'}, {'value': '4b09:87d3:3d6b:6bbf:f5bd:4856:821d:bcdd', 'start': 104, 'end': 109, 'label': 'IPV6'}]","[[0, 51, 'O'], [51, 61, 'PHONEIMEI'], [61, 96, 'O'], [96, 99, 'IP'], [99, 104, 'O'], [104, 109, 'IPV6'], [109, 208, 'O']]","['Your', 'new', 'insurance', 'policy', 'is', 'now', 'active', ',', 'linked', 'to', '1493', '##5', '##43', '##8', '##99', '##7', '##8', '##8', '##7', '##4', '.', 'For', 'policy', 'details', ',', 'connect', 'via', '128', '.', '220', '.', '120', '.', '236', 'or', '4', '##b', '##0', '##9', ':', '87', '##d', '##3', ':', '3', '##d', '##6', '##b', ':', '6', '##bb', '##f', ':', 'f', '##5', '##b', '##d', ':', '485', '##6', ':', '821', '##d', ':', 'b', '##c', '##dd', '.', 'Sec', '##ure', 'online', 'access', 'ensure', '##s', 'your', 'peace', 'of', 'mind', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONEIMEI', 'I-PHONEIMEI', 'I-PHONEIMEI', 'I-PHONEIMEI', 'I-PHONEIMEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-IPV6', 'I-IPV6', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209301,en
"Dear [FIRSTNAME], we're thrilled to offer you a unique opportunity! Your personalized Ethereum address, [ETHEREUMADDRESS], is now active. Dive into the world of decentralized finance with ease and security. Use it for all transactions and experience the future of finance!","Dear Amanda, we're thrilled to offer you a unique opportunity! Your personalized Ethereum address, 0x6e68DcB6FFFdFc81708FBB1a0f94BC8c698CDE38, is now active. Dive into the world of decentralized finance with ease and security. Use it for all transactions and experience the future of finance!","[{'value': 'Amanda', 'start': 5, 'end': 15, 'label': 'FIRSTNAME'}, {'value': '0x6e68DcB6FFFdFc81708FBB1a0f94BC8c698CDE38', 'start': 104, 'end': 120, 'label': 'ETHEREUMADDRESS'}]","[[0, 5, 'O'], [5, 15, 'FIRSTNAME'], [15, 104, 'O'], [104, 120, 'ETHEREUMADDRESS'], [120, 292, 'O']]","['Dear', 'Amanda', ',', 'we', ""'"", 're', 'th', '##rill', '##ed', 'to', 'offer', 'you', 'a', 'unique', 'opportunity', '!', 'Your', 'personal', '##ized', 'Et', '##here', '##um', 'address', ',', '0', '##x', '##6', '##e', '##6', '##8', '##D', '##c', '##B', '##6', '##FF', '##F', '##d', '##F', '##c', '##8', '##17', '##0', '##8', '##F', '##BB', '##1', '##a', '##0', '##f', '##9', '##4', '##BC', '##8', '##c', '##69', '##8', '##CD', '##E', '##38', ',', 'is', 'now', 'active', '.', 'Di', '##ve', 'into', 'the', 'world', 'of', 'de', '##centra', '##liz', '##ed', 'finance', 'with', 'ea', '##se', 'and', 'security', '.', 'Use', 'it', 'for', 'all', 'transaction', '##s', 'and', 'experience', 'the', 'future', 'of', 'finance', '!']","['O', 'B-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'I-ETHEREUMADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209302,en
"""Hey everyone, I'm a Financial Analyst based in [STATE], looking to book a therapy session. My number is [PHONENUMBER]. Need to manage stress better! #TherapyForAll #StressManagement""","""Hey everyone, I'm a Financial Analyst based in West Virginia, looking to book a therapy session. My number is 5543992192. Need to manage stress better! #TherapyForAll #StressManagement""","[{'value': 'West Virginia', 'start': 48, 'end': 54, 'label': 'STATE'}, {'value': '5543992192', 'start': 105, 'end': 117, 'label': 'PHONENUMBER'}]","[[0, 48, 'O'], [48, 54, 'STATE'], [54, 105, 'O'], [105, 117, 'PHONENUMBER'], [117, 186, 'O']]","['""', 'Hey', 'everyone', ',', 'I', ""'"", 'm', 'a', 'Financial', 'Ana', '##lys', '##t', 'based', 'in', 'West', 'Virginia', ',', 'looking', 'to', 'book', 'a', 'therapy', 'session', '.', 'My', 'number', 'is', '554', '##3', '##99', '##21', '##9', '##2', '.', 'Need', 'to', 'manage', 'stress', 'better', '!', '#', 'Therapy', '##F', '##or', '##A', '##ll', '#', 'St', '##ress', '##M', '##ana', '##gement', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-STATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PHONENUMBER', 'I-PHONENUMBER', 'I-PHONENUMBER', 'I-PHONENUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209303,en
"Dear [LASTNAME], your application for a home insurance policy has been received and is being processed. A detailed assessment report will be emailed to you by [DATE].","Dear Goodman, your application for a home insurance policy has been received and is being processed. A detailed assessment report will be emailed to you by 1982-06-05.","[{'value': 'Goodman', 'start': 5, 'end': 14, 'label': 'LASTNAME'}, {'value': '1982-06-05', 'start': 159, 'end': 164, 'label': 'DATE'}]","[[0, 5, 'O'], [5, 14, 'LASTNAME'], [14, 159, 'O'], [159, 164, 'DATE'], [164, 167, 'O']]","['Dear', 'Goodman', ',', 'your', 'application', 'for', 'a', 'home', 'insurance', 'policy', 'has', 'been', 'received', 'and', 'is', 'being', 'process', '##ed', '.', 'A', 'detailed', 'assessment', 'report', 'will', 'be', 'email', '##ed', 'to', 'you', 'by', '1982', '-', '06', '-', '05', '.']","['O', 'B-LASTNAME', 'I-LASTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O']",209304,en
"[JOBTYPE] Manager, [LASTNAME], adept at drafting contracts for [JOBAREA], ensures meticulous legal compliance.","Full-Time Manager, Bell, adept at drafting contracts for Equality and diversity officer, ensures meticulous legal compliance.","[{'value': 'Full-Time', 'start': 0, 'end': 8, 'label': 'JOBTYPE'}, {'value': 'Bell', 'start': 19, 'end': 28, 'label': 'LASTNAME'}, {'value': 'Equality and diversity officer', 'start': 63, 'end': 71, 'label': 'JOBAREA'}]","[[0, 8, 'JOBTYPE'], [8, 19, 'O'], [19, 28, 'LASTNAME'], [28, 63, 'O'], [63, 71, 'JOBAREA'], [71, 125, 'O']]","['Full', '-', 'Time', 'Manager', ',', 'Bell', ',', 'ad', '##ept', 'at', 'draft', '##ing', 'contracts', 'for', 'E', '##quality', 'and', 'diversity', 'officer', ',', 'ensure', '##s', 'met', '##icu', '##lou', '##s', 'legal', 'com', '##pliance', '.']","['B-JOBTYPE', 'I-JOBTYPE', 'O', 'O', 'O', 'B-LASTNAME', 'I-LASTNAME', 'I-LASTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-JOBAREA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209305,en
"Dear Insurance Agent, your dedication to [JOBAREA] at [COMPANYNAME] is commendable. Could you create an engaging workshop for our kids on insurance basics?","Dear Insurance Agent, your dedication to Engineering geologist at Jackson-Mcdonald is commendable. Could you create an engaging workshop for our kids on insurance basics?","[{'value': 'Engineering geologist', 'start': 41, 'end': 49, 'label': 'JOBAREA'}, {'value': 'Jackson-Mcdonald', 'start': 54, 'end': 66, 'label': 'COMPANYNAME'}]","[[0, 41, 'O'], [41, 49, 'JOBAREA'], [49, 54, 'O'], [54, 66, 'COMPANYNAME'], [66, 170, 'O']]","['Dear', 'Insurance', 'Agent', ',', 'your', 'dedicat', '##ion', 'to', 'Engineering', 'ge', '##ologist', 'at', 'Jackson', '-', 'M', '##c', '##dona', '##ld', 'is', 'comme', '##nda', '##ble', '.', 'Could', 'you', 'create', 'an', 'eng', '##aging', 'workshop', 'for', 'our', 'kids', 'on', 'insurance', 'basic', '##s', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-COMPANYNAME', 'I-COMPANYNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209306,en
"Subject: Urgent: Legal Action Required Dear [NAME], I hope this email finds you well. I am writing to inform you that we have identified a vehicle with the registration number [VEHICLEVRM] involved in a recent incident. The network associated with this case is traced back to the IP address [IPV4]. We strongly recommend seeking legal advice to protect your rights and interests in this matter. Please do not hesitate to contact us if you require any assistance. Best regards, [YOUR NAME] [YOUR POSITION]","Subject: Urgent: Legal Action Required Dear [NAME], I hope this email finds you well. I am writing to inform you that we have identified a vehicle with the registration number 4HM 655 involved in a recent incident. The network associated with this case is traced back to the IP address 27.34.107.23. We strongly recommend seeking legal advice to protect your rights and interests in this matter. Please do not hesitate to contact us if you require any assistance. Best regards, [YOUR NAME] [YOUR POSITION]","[{'value': '4HM 655', 'start': 176, 'end': 187, 'label': 'VEHICLEVRM'}, {'value': '27.34.107.23', 'start': 291, 'end': 296, 'label': 'IPV4'}]","[[0, 176, 'O'], [176, 187, 'VEHICLEVRM'], [187, 291, 'O'], [291, 296, 'IPV4'], [296, 505, 'O']]","['Sub', '##ject', ':', 'Ur', '##gent', ':', 'Legal', 'Action', 'Re', '##quire', '##d', 'Dear', '[', 'NA', '##ME', ']', ',', 'I', 'hope', 'this', 'email', 'finds', 'you', 'well', '.', 'I', 'am', 'writing', 'to', 'info', '##rm', 'you', 'that', 'we', 'have', 'identified', 'a', 'vehicle', 'with', 'the', 'registration', 'number', '4', '##H', '##M', '655', 'involved', 'in', 'a', 'recent', 'incident', '.', 'The', 'network', 'associated', 'with', 'this', 'case', 'is', 'trace', '##d', 'back', 'to', 'the', 'IP', 'address', '27', '.', '34', '.', '107', '.', '23', '.', 'We', 'strongly', 're', '##com', '##mend', 'seeking', 'legal', 'advice', 'to', 'protect', 'your', 'rights', 'and', 'interests', 'in', 'this', 'matter', '.', 'Please', 'do', 'not', 'he', '##sita', '##te', 'to', 'contact', 'us', 'if', 'you', 'require', 'any', 'assistance', '.', 'Best', 'regard', '##s', ',', '[', 'YOU', '##R', 'NA', '##ME', ']', '[', 'YOU', '##R', 'P', '##OS', '##IT', '##ION', ']']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICLEVRM', 'I-VEHICLEVRM', 'I-VEHICLEVRM', 'I-VEHICLEVRM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IPV4', 'I-IPV4', 'I-IPV4', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209307,en
"Hey there [MIDDLENAME], I noticed you haven't paid your bill yet. It's [CURRENCYSYMBOL]2000, and you can use your [CREDITCARDISSUER] card, ending in [CREDITCARDNUMBER], to settle it. Thanks!","Hey there Amanda, I noticed you haven't paid your bill yet. It's £2000, and you can use your JCB 16 digit card, ending in 6011356867262420, to settle it. Thanks!","[{'value': 'Amanda', 'start': 10, 'end': 21, 'label': 'MIDDLENAME'}, {'value': '£', 'start': 71, 'end': 86, 'label': 'CURRENCYSYMBOL'}, {'value': 'JCB 16 digit', 'start': 114, 'end': 131, 'label': 'CREDITCARDISSUER'}, {'value': '6011356867262420', 'start': 149, 'end': 166, 'label': 'CREDITCARDNUMBER'}]","[[0, 10, 'O'], [10, 21, 'MIDDLENAME'], [21, 71, 'O'], [71, 86, 'CURRENCYSYMBOL'], [86, 114, 'O'], [114, 131, 'CREDITCARDISSUER'], [131, 149, 'O'], [149, 166, 'CREDITCARDNUMBER']]","['Hey', 'there', 'Amanda', ',', 'I', 'notice', '##d', 'you', 'haven', ""'"", 't', 'paid', 'your', 'bill', 'yet', '.', 'It', ""'"", 's', '£', '##2000', ',', 'and', 'you', 'can', 'use', 'your', 'JC', '##B', '16', 'dig', '##it', 'card', ',', 'ending', 'in', '601', '##13', '##5', '##6', '##86', '##7', '##26', '##24', '##20', ',', 'to', 'settle', 'it', '.', 'Thank', '##s', '!']","['O', 'O', 'B-MIDDLENAME', 'I-MIDDLENAME', 'I-MIDDLENAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CREDITCARDISSUER', 'I-CREDITCARDISSUER', 'I-CREDITCARDISSUER', 'I-CREDITCARDISSUER', 'I-CREDITCARDISSUER', 'I-CREDITCARDISSUER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER']",209308,en
"Hello [SEX], your legal documents are ready for review. Please schedule an appointment with our legal team by calling [PHONEIMEI].","Hello F, your legal documents are ready for review. Please schedule an appointment with our legal team by calling 994274475638743.","[{'value': 'F', 'start': 6, 'end': 10, 'label': 'SEX'}, {'value': '994274475638743', 'start': 118, 'end': 128, 'label': 'PHONEIMEI'}]","[[0, 6, 'O'], [6, 10, 'SEX'], [10, 118, 'O'], [118, 128, 'PHONEIMEI'], [128, 130, 'O']]","['Hello', 'F', ',', 'your', 'legal', 'documents', 'are', 'ready', 'for', 'review', '.', 'Please', 'schedule', 'an', 'appointment', 'with', 'our', 'legal', 'team', 'by', 'calling', '994', '##27', '##44', '##7', '##5', '##6', '##38', '##7', '##43', '.']","['O', 'B-SEX', 'I-SEX', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PHONEIMEI', 'I-PHONEIMEI', 'I-PHONEIMEI', 'I-PHONEIMEI', 'I-PHONEIMEI', 'I-PHONEIMEI', 'O', 'O']",209309,en
"Hello Mr. Smith, we've detected a new IP address 192.168.0.1 and device 'Mozilla/5.0' associated with your account. Is this correct? Please answer security question: What is your masked card number? We only need [MASKEDNUMBER].","Hello Mr. Smith, we've detected a new IP address 192.168.0.1 and device 'Mozilla/5.0' associated with your account. Is this correct? Please answer security question: What is your masked card number? We only need 0004908147.","[{'value': '0004908147', 'start': 212, 'end': 225, 'label': 'MASKEDNUMBER'}]","[[0, 212, 'O'], [212, 225, 'MASKEDNUMBER']]","['Hello', 'Mr', '.', 'Smith', ',', 'we', ""'"", 've', 'det', '##ected', 'a', 'new', 'IP', 'address', '192', '.', '168', '.', '0', '.', '1', 'and', 'device', ""'"", 'Mozilla', '/', '5', '.', '0', ""'"", 'associated', 'with', 'your', 'account', '.', 'Is', 'this', 'correct', '?', 'Please', 'answer', 'security', 'question', ':', 'What', 'is', 'your', 'mask', '##ed', 'card', 'number', '?', 'We', 'only', 'need', '000', '##49', '##0', '##8', '##14', '##7', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MASKEDNUMBER', 'I-MASKEDNUMBER', 'I-MASKEDNUMBER', 'I-MASKEDNUMBER', 'I-MASKEDNUMBER', 'I-MASKEDNUMBER', 'I-MASKEDNUMBER']",209310,en
"Hey there [SEX], we're excited to announce that the [ORDINALDIRECTION] branch is hosting a virtual meet-up to discuss the latest legal trends. Don't miss out on this opportunity to connect with fellow legal professionals and expand your knowledge. Join us using the user agent [USERAGENT]. See you there!","Hey there F, we're excited to announce that the South branch is hosting a virtual meet-up to discuss the latest legal trends. Don't miss out on this opportunity to connect with fellow legal professionals and expand your knowledge. Join us using the user agent Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2876-02-07 10:35:31 Firefox/11.0. See you there!","[{'value': 'F', 'start': 10, 'end': 14, 'label': 'SEX'}, {'value': 'South', 'start': 52, 'end': 69, 'label': 'ORDINALDIRECTION'}, {'value': 'Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2876-02-07 10:35:31 Firefox/11.0', 'start': 277, 'end': 287, 'label': 'USERAGENT'}]","[[0, 10, 'O'], [10, 14, 'SEX'], [14, 52, 'O'], [52, 69, 'ORDINALDIRECTION'], [69, 277, 'O'], [277, 287, 'USERAGENT'], [287, 359, 'O']]","['Hey', 'there', 'F', ',', 'we', ""'"", 're', 'ex', '##cited', 'to', 'anno', '##unce', 'that', 'the', 'South', 'branch', 'is', 'hosting', 'a', 'virtual', 'meet', '-', 'up', 'to', 'discuss', 'the', 'latest', 'legal', 'trends', '.', 'Don', ""'"", 't', 'miss', 'out', 'on', 'this', 'opportunity', 'to', 'connect', 'with', 'fellow', 'legal', 'professionals', 'and', 'expand', 'your', 'knowledge', '.', 'Jo', '##in', 'us', 'using', 'the', 'user', 'agent', 'Mozilla', '/', '5', '.', '0', '(', 'X', '##11', ';', 'Linux', 'x86', '_', '64', ';', 'r', '##v', ':', '1', '.', '9', '.', '5', '.', '20', ')', 'G', '##ecko', '/', '287', '##6', '-', '02', '-', '07', '10', ':', '35', ':', '31', 'Firefox', '/', '11', '.', '0', '.', 'See', 'you', 'there', '!']","['O', 'O', 'B-SEX', 'I-SEX', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORDINALDIRECTION', 'I-ORDINALDIRECTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-USERAGENT', 'I-USERAGENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209311,en
"Just got word that [CITY], [COUNTY] is dealing with a surge in labor law disputes. As a seasoned [JOBTITLE], I'm diving deep into these cases to bring clarity to the situation. Stay tuned for updates!","Just got word that Lake Susan, Antrim is dealing with a surge in labor law disputes. As a seasoned Nurse, mental health, I'm diving deep into these cases to bring clarity to the situation. Stay tuned for updates!","[{'value': 'Lake Susan', 'start': 19, 'end': 24, 'label': 'CITY'}, {'value': 'Antrim', 'start': 27, 'end': 34, 'label': 'COUNTY'}, {'value': 'Nurse, mental health', 'start': 97, 'end': 106, 'label': 'JOBTITLE'}]","[[0, 19, 'O'], [19, 24, 'CITY'], [24, 27, 'O'], [27, 34, 'COUNTY'], [34, 97, 'O'], [97, 106, 'JOBTITLE'], [106, 212, 'O']]","['Just', 'got', 'word', 'that', 'Lake', 'Susan', ',', 'Ant', '##rim', 'is', 'dealing', 'with', 'a', 'surge', 'in', 'labor', 'law', 'disputes', '.', 'As', 'a', 'season', '##ed', 'Nurse', ',', 'mental', 'health', ',', 'I', ""'"", 'm', 'diving', 'deep', 'into', 'these', 'cases', 'to', 'bring', 'clar', '##ity', 'to', 'the', 'situation', '.', 'Stay', 'tune', '##d', 'for', 'update', '##s', '!']","['O', 'O', 'O', 'O', 'B-CITY', 'O', 'I-COUNTY', 'I-COUNTY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-JOBTITLE', 'I-JOBTITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209312,en
